Зона;Модель;Версия Модели;Кузов;Цвет Кузова;Двигатель;Kоробка передач;Топливо;Год выпуска;Опции 1;Опции 2;Опции 3;Опции 4;Опции 5;Опции 6;Опции 7;Опции 8;Опции 9;Опции 10;Опции 11;Опции 12;Опции 13;Опции 14;Опции 15;Опции 16;Опции 17;Опции 18;Опции 19;Опции 20;Опции 21;Опции 22;Опции 23;Опции 24;Опции 25;Опции 26;Опции 27;Опции 28;Опции 29;Опции 30;Ближайшая возможная дата поставки;Статус;Дата резервации до;Отделка Салона;Версия;Дополнение;Тип Текущего Резервирования;Тип Предыдущего Резервирования;Комментарии;Subsidiary identification;Last Central DM Action;
;308 T7;308 SKD 5D Premium Pack 1.6 AT (120hp) e5;Hatchback 5 Doors;ZRM0 / GRIS ALUMINIUM;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;UB01;UF01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;TTFQ / CRIOLLO;1PT7A5QCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium Pack 1.6 AT (120hp) e5;Hatchback 5 Doors;ZRM0 / GRIS ALUMINIUM;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5QCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium Pack 1.6 AT (120hp) e5;Hatchback 5 Doors;ZRM0 / GRIS ALUMINIUM;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;UB01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5QCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium Pack 1.6 AT (120hp) e5;Hatchback 5 Doors;ZRM0 / GRIS ALUMINIUM;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;UB01;UF01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5QCAL32BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;5SM0 / BLEU ABYSSE;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5QCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;5SM0 / BLEU ABYSSE;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;AB08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5QCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;5SM0 / BLEU ABYSSE;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;UB01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5QCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;9HM0 / GRIS THORIUM;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5QCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;9PM0 / GRIS SHARK;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5QCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;9VM0 / NOIR PERLA NERA;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;TTFQ / CRIOLLO;1PT7A5QCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;9VM0 / NOIR PERLA NERA;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;UB01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;TTFQ / CRIOLLO;1PT7A5QCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;9VM0 / NOIR PERLA NERA;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5QCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;9VM0 / NOIR PERLA NERA;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;UB01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5QCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;P9M5 / ROUGE BABYLONE;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5QCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;T8M0 / BLEU IPANEMA;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5QCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;VGM0 / METAL.VERNIS B VAPOR GREY;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;UB01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;TTFQ / CRIOLLO;1PT7A5QCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;VGM0 / METAL.VERNIS B VAPOR GREY;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5QCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;VGM0 / METAL.VERNIS B VAPOR GREY;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;AB08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5QCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;WPP0 / BLANC BANQUISE;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;Q1FX / NOIR;1PT7A5QCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;WPP0 / BLANC BANQUISE;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;TTFQ / CRIOLLO;1PT7A5QCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;WPP0 / BLANC BANQUISE;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5QCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;WPP0 / BLANC BANQUISE;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;AB08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5QCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;WPP0 / BLANC BANQUISE;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;UB01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5QCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD 5D Premium Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;ZRM0 / GRIS ALUMINIUM;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5QCA532BK;;PCR Commercial Stock;;;;;
;308 T7;308 SKD SPORTIUM 5D Premium 1.6 AT (120 hp);Hatchback 5 Doors;9PM0 / GRIS SHARK;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32JU;;PCR Commercial Stock;;;;;
;308 T7;308 SKD SPORTIUM 5D Premium 1.6 AT (120 hp);Hatchback 5 Doors;9VM0 / NOIR PERLA NERA;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32JU;;PCR Commercial Stock;;;;;
;308 T7;308 SKD SPORTIUM 5D Premium 1.6 AT (120 hp);Hatchback 5 Doors;P9M5 / ROUGE BABYLONE;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32JU;;PCR Commercial Stock;;;;;
;308 T7;308 SKD SPORTIUM 5D Premium 1.6 AT (120 hp);Hatchback 5 Doors;ZRM0 / GRIS ALUMINIUM;EP6C 1598 4 CE INDIR (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCAL32JU;;PCR Commercial Stock;;;;;
;308 T7;308 SKD SPORTIUM 5D Premium 1.6 MT (120 hp);Hatchback 5 Doors;9PM0 / GRIS SHARK;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCA532JU;;PCR Commercial Stock;;;;;
;308 T7;308 SKD SPORTIUM 5D Premium 1.6 MT (120 hp);Hatchback 5 Doors;9VM0 / NOIR PERLA NERA;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCA532JU;;PCR Commercial Stock;;;;;
;308 T7;308 SKD SPORTIUM 5D Premium 1.6 MT (120 hp);Hatchback 5 Doors;P9M5 / ROUGE BABYLONE;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCA532JU;;PCR Commercial Stock;;;;;
;308 T7;308 SKD SPORTIUM 5D Premium 1.6 MT (120 hp);Hatchback 5 Doors;ZRM0 / GRIS ALUMINIUM;EP6C 1598 4 CE INDIR (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XWFX / NOIR;1PT7A5NCA532JU;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 CVT/1PMPSUMRMH00BK;S.U.V.;9RM0 / GRIS PILBORA;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 CVT/1PMPSUMRMH00BK;S.U.V.;9RM0 / GRIS PILBORA;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;UB01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 CVT/1PMPSUMRMH00BK;S.U.V.;9RM0 / GRIS PILBORA;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;RP07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 CVT/1PMPSUMRMH00BK;S.U.V.;9SM0 / GRIS COOL SILVER;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;UB01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 CVT/1PMPSUMRMH00BK;S.U.V.;9SM0 / GRIS COOL SILVER;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;RP07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 CVT/1PMPSUMRMH00BK;S.U.V.;9TM0 / GRIS GARRIGUE;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 CVT/1PMPSUMRMH00BK;S.U.V.;9TM0 / GRIS GARRIGUE;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;DO01;UB01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 CVT/1PMPSUMRMH00BK;S.U.V.;9TM0 / GRIS GARRIGUE;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;RP07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 CVT/1PMPSUMRMH00BK;S.U.V.;9ZM0 / NOIR PERLE;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 CVT/1PMPSUMRMH00BK;S.U.V.;9ZM0 / NOIR PERLE;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;UB01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 CVT/1PMPSUMRMH00BK;S.U.V.;9ZM0 / NOIR PERLE;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;RP07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 CVT/1PMPSUMRMH00BK;S.U.V.;9ZM0 / NOIR PERLE;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;RP07;UB01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 CVT/1PMPSUMRMH00BK;S.U.V.;E5M6 / METALLISEE TRI COUCH;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;RP07;UB01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 CVT/1PMPSUMRMH00BK;S.U.V.;H4P0 / BLANC ANTARTIQUE;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 CVT/1PMPSUMRMH00BK;S.U.V.;H4P0 / BLANC ANTARTIQUE;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;RP07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 CVT/1PMPSUMRMH00BK;S.U.V.;H4P0 / BLANC ANTARTIQUE;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;RP07;UB01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 CVT/1PMPSUMRMH00BK;S.U.V.;N3M0 / BLEU MUZZANO;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 CVT/1PMPSUMRMH00BK;S.U.V.;N3M0 / BLEU MUZZANO;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;UB01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 CVT/1PMPSUMRMH00BK;S.U.V.;N3M0 / BLEU MUZZANO;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;RP07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 CVT/1PMPSUMRMH00BK;S.U.V.;N3M0 / BLEU MUZZANO;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;UB01;RP07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 CVT/1PMPSUMRMH00BK;S.U.V.;N4M0 / BRUN MANGARO;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;RP07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 CVT/1PMPSUMRMH00BK;S.U.V.;N4M0 / BRUN MANGARO;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;RP07;UB01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 CVT/1PMPSUMRMH00BK;S.U.V.;N4M0 / BRUN MANGARO;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;DO01;RP07;UB01;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 MT/1PMPSUMRMC00BK;S.U.V.;9RM0 / GRIS PILBORA;2.4L MMC (  Gasoline);4X4 BOIT.MANUELLE 5;Gasoline;2011;RP07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMC00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 MT/1PMPSUMRMC00BK;S.U.V.;9SM0 / GRIS COOL SILVER;2.4L MMC (  Gasoline);4X4 BOIT.MANUELLE 5;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMC00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 MT/1PMPSUMRMC00BK;S.U.V.;9SM0 / GRIS COOL SILVER;2.4L MMC (  Gasoline);4X4 BOIT.MANUELLE 5;Gasoline;2011;RP07;UB01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMC00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 MT/1PMPSUMRMC00BK;S.U.V.;9TM0 / GRIS GARRIGUE;2.4L MMC (  Gasoline);4X4 BOIT.MANUELLE 5;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMC00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 MT/1PMPSUMRMC00BK;S.U.V.;9TM0 / GRIS GARRIGUE;2.4L MMC (  Gasoline);4X4 BOIT.MANUELLE 5;Gasoline;2011;UB01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMC00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 MT/1PMPSUMRMC00BK;S.U.V.;9ZM0 / NOIR PERLE;2.4L MMC (  Gasoline);4X4 BOIT.MANUELLE 5;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMC00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 MT/1PMPSUMRMC00BK;S.U.V.;9ZM0 / NOIR PERLE;2.4L MMC (  Gasoline);4X4 BOIT.MANUELLE 5;Gasoline;2011;UB01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMC00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 MT/1PMPSUMRMC00BK;S.U.V.;9ZM0 / NOIR PERLE;2.4L MMC (  Gasoline);4X4 BOIT.MANUELLE 5;Gasoline;2011;RP07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMC00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 MT/1PMPSUMRMC00BK;S.U.V.;E5M6 / METALLISEE TRI COUCH;2.4L MMC (  Gasoline);4X4 BOIT.MANUELLE 5;Gasoline;2011;UB01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMC00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 MT/1PMPSUMRMC00BK;S.U.V.;H4P0 / BLANC ANTARTIQUE;2.4L MMC (  Gasoline);4X4 BOIT.MANUELLE 5;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMC00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 MT/1PMPSUMRMC00BK;S.U.V.;H4P0 / BLANC ANTARTIQUE;2.4L MMC (  Gasoline);4X4 BOIT.MANUELLE 5;Gasoline;2011;RP07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMC00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 MT/1PMPSUMRMC00BK;S.U.V.;H4P0 / BLANC ANTARTIQUE;2.4L MMC (  Gasoline);4X4 BOIT.MANUELLE 5;Gasoline;2011;UB01;RP07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMC00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Active 2.4 4*4 MT/1PMPSUMRMC00BK;S.U.V.;N3M0 / BLEU MUZZANO;2.4L MMC (  Gasoline);4X4 BOIT.MANUELLE 5;Gasoline;2011;RP07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XAFX / NOIR;1PMPSUMRMC00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Allure  2.4 4*4 CVT/1PMPSURRMH00BK;S.U.V.;9RM0 / GRIS PILBORA;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;QOFX / NOIR;1PMPSURRMH00BK;;PCR Commercial Stock;;;;;
